timestamp,frame,tracker_id,speed_kmh
1756456032.9954195,57,4,8419.145
1756456032.9954195,57,8,35.162
1756456032.9954195,57,9,11748.903
1756456033.3645773,58,1,12593.908
1756456033.3645773,58,2,300.467
1756456033.3645773,58,4,8486.831
1756456033.3645773,58,8,35.492
1756456033.3645773,58,9,10917.855
1756456033.7490413,59,1,12556.029
1756456033.7490413,59,2,287.226
1756456033.7490413,59,4,8728.335
1756456033.7490413,59,8,35.764
1756456033.7490413,59,9,10216.977
1756456033.7490413,59,11,16.193
1756456034.0818121,60,1,12517.195
1756456034.0818121,60,2,280.631
1756456034.0818121,60,4,8829.690
1756456034.0818121,60,8,35.834
1756456034.0818121,60,9,9603.896
1756456034.0818121,60,11,13.819
1756456034.4487863,61,1,12756.086
1756456034.4487863,61,2,273.125
1756456034.4487863,61,4,9184.312
1756456034.4487863,61,8,35.298
1756456034.4487863,61,9,9746.440
1756456034.4487863,61,11,11.974
1756456034.8119338,62,1,13168.766
1756456034.8119338,62,2,263.949
1756456034.8119338,62,4,9507.019
1756456034.8119338,62,8,35.416
1756456034.8130736,62,9,10537.110
1756456034.8130736,62,11,10.786
1756456035.1972058,63,1,13986.149
1756456035.1972058,63,2,257.893
1756456035.1972058,63,4,9951.559
1756456035.1972058,63,8,35.950
1756456035.1972058,63,9,11814.839
1756456035.1972058,63,11,11.346
1756456035.577031,64,1,15384.253
1756456035.577031,64,2,252.321
1756456035.577031,64,4,10503.643
1756456035.577031,64,8,36.405
1756456035.577031,64,9,14066.163
1756456035.577031,64,11,12.057
1756456035.9469411,65,1,17142.043
1756456035.9469411,65,2,242.058
1756456035.9469411,65,8,36.954
1756456035.9469411,65,9,17658.621
1756456035.9469411,65,11,12.699
1756456036.277242,66,1,19339.213
1756456036.277242,66,2,234.879
1756456036.277242,66,8,37.651
1756456036.277242,66,9,24055.180
1756456036.277242,66,11,13.993
1756456036.6704335,67,1,22365.828
1756456036.6704335,67,2,225.554
1756456036.6704335,67,8,38.152
1756456036.6704335,67,9,40181.902
1756456036.6704335,67,11,14.487
1756456037.0894372,68,1,26902.041
1756456037.0894372,68,2,219.905
1756456037.0894372,68,8,39.647
1756456037.0894372,68,9,147574.609
1756456037.0894372,68,11,13.807
1756456037.5146527,69,1,34258.891
1756456037.5146527,69,2,216.735
1756456037.5146527,69,8,41.097
1756456037.5146527,69,9,70271.898
1756456037.5146527,69,11,13.175
1756456037.9327717,70,1,57274.539
1756456037.9337716,70,2,212.233
1756456037.9337716,70,8,41.325
1756456037.9337716,70,9,27727.311
1756456037.9337716,70,11,12.977
1756456038.3197892,71,1,213268.109
1756456038.3197892,71,2,204.248
1756456038.3197892,71,8,41.700
1756456038.3197892,71,9,16334.447
1756456038.3197892,71,11,12.478
1756456038.6598077,72,1,116739.922
1756456038.6598077,72,2,195.104
1756456038.6598077,72,8,41.888
1756456038.6598077,72,9,11617.418
1756456038.6598077,72,11,11.920
1756456039.071713,73,1,42942.812
1756456039.071713,73,2,189.804
1756456039.0727127,73,8,43.206
1756456039.0727127,73,9,8842.574
1756456039.0727127,73,11,12.404
1756456039.4794114,74,1,24343.244
1756456039.4794114,74,2,185.693
1756456039.4794114,74,8,42.988
1756456039.4794114,74,9,7121.631
1756456039.4794114,74,11,11.804
1756456039.8427908,75,1,15710.180
1756456039.8427908,75,2,184.358
1756456039.8427908,75,8,42.552
1756456039.8427908,75,9,5730.962
1756456039.8427908,75,11,11.870
1756456040.169947,76,1,10969.034
1756456040.169947,76,2,180.814
1756456040.169947,76,8,43.239
1756456040.169947,76,9,4824.114
1756456040.169947,76,11,10.901
1756456040.4972692,77,1,7959.093
1756456040.4972692,77,2,177.122
1756456040.4972692,77,8,44.715
1756456040.4972692,77,9,4104.626
1756456040.4972692,77,11,10.635
1756456040.8269627,78,1,6039.657
1756456040.8269627,78,2,174.019
1756456040.8269627,78,8,45.110
1756456040.8269627,78,9,3604.571
1756456040.8269627,78,11,10.395
1756456041.1768553,79,1,4662.807
1756456041.1768553,79,2,169.419
1756456041.1768553,79,8,46.380
1756456041.1768553,79,9,3147.525
1756456041.1768553,79,11,10.782
1756456041.5570512,80,1,3275.081
1756456041.5570512,80,2,164.217
1756456041.5570512,80,8,46.522
1756456041.5570512,80,9,2828.435
1756456041.5570512,80,11,10.037
1756456041.9377167,81,1,2392.992
1756456041.9377167,81,2,158.163
1756456041.9377167,81,8,46.206
1756456041.9377167,81,9,2545.989
1756456041.9377167,81,11,10.288
1756456042.356412,82,1,1637.943
1756456042.356412,82,2,154.597
1756456042.356412,82,8,45.507
1756456042.356412,82,9,2282.921
1756456042.356412,82,11,10.927
1756456042.711611,83,1,1181.683
1756456042.711611,83,2,153.493
1756456042.711611,83,8,45.272
1756456042.711611,83,9,2080.697
1756456042.711611,83,11,11.644
1756456043.0642438,84,2,149.810
1756456043.0642438,84,8,45.702
1756456043.0642438,84,9,1909.212
1756456043.0642438,84,11,12.988
1756456043.4528952,85,2,144.194
1756456043.4528952,85,8,46.343
1756456043.4528952,85,9,1737.517
1756456043.4528952,85,11,14.723
1756456043.82357,86,2,141.946
1756456043.82357,86,8,45.920
1756456043.82357,86,9,1615.532
1756456043.82357,86,11,16.199
1756456044.2056751,87,2,138.237
1756456044.2056751,87,8,45.406
1756456044.2056751,87,9,1502.310
1756456044.2056751,87,11,16.209
1756456044.2056751,87,1,766.070
1756456044.559094,88,2,134.495
1756456044.559094,88,8,44.846
1756456044.559094,88,9,1389.061
1756456044.559094,88,11,15.811
1756456044.559094,88,1,354.981
1756456044.921292,89,2,133.015
1756456044.921292,89,8,45.853
1756456044.921292,89,9,1290.402
1756456044.921292,89,11,15.201
1756456044.921292,89,12,18.979
1756456044.921292,89,1,168.553
1756456045.2919881,90,2,131.381
1756456045.2919881,90,8,46.673
1756456045.2919881,90,9,1204.634
1756456045.2919881,90,11,14.647
1756456045.2919881,90,12,18.546
1756456045.2919881,90,1,83.910
1756456045.6555908,91,2,130.319
1756456045.6658113,91,8,47.232
1756456045.6658113,91,9,1116.696
1756456045.6658113,91,11,14.111
1756456045.6658113,91,12,17.930
1756456045.6658113,91,1,98.841
1756456046.0331678,92,2,127.887
1756456046.0331678,92,8,46.812
1756456046.0331678,92,9,1045.789
1756456046.0331678,92,11,14.770
1756456046.0331678,92,12,17.477
1756456046.0331678,92,1,109.091
1756456046.398098,93,2,124.397
1756456046.398098,93,8,46.909
1756456046.398098,93,9,990.408
1756456046.398098,93,11,15.458
1756456046.398098,93,12,17.779
1756456046.398098,93,1,90.871
1756456046.744728,94,2,119.845
1756456046.744728,94,8,48.492
1756456046.744728,94,9,932.805
1756456046.744728,94,11,15.528
1756456046.744728,94,12,18.323
1756456046.744728,94,1,112.502
1756456047.0944676,95,2,118.747
1756456047.0944676,95,8,50.075
1756456047.0944676,95,9,875.678
1756456047.0944676,95,11,15.713
1756456047.0944676,95,12,18.805
1756456047.513774,96,2,117.076
1756456047.513774,96,8,50.581
1756456047.514767,96,9,829.844
1756456047.514767,96,11,16.108
1756456047.514767,96,12,18.285
1756456047.9226317,97,2,115.202
1756456047.9226317,97,8,49.777
1756456047.9226317,97,9,787.117
1756456047.9226317,97,11,15.645
1756456047.9226317,97,12,17.397
1756456048.2772675,98,2,111.263
1756456048.2772675,98,8,50.950
1756456048.2772675,98,9,744.095
1756456048.2772675,98,11,16.664
1756456048.2772675,98,12,18.208
1756456048.654454,99,2,109.118
1756456048.654454,99,8,51.407
1756456048.654454,99,9,704.281
1756456048.654454,99,11,16.178
1756456048.654454,99,12,18.153
1756456049.0768855,100,2,106.673
1756456049.0768855,100,8,51.783
1756456049.0768855,100,9,666.839
1756456049.0768855,100,11,16.859
1756456049.0768855,100,12,18.781
1756456049.4393437,101,2,104.115
1756456049.4393437,101,8,51.131
1756456049.4393437,101,9,645.846
1756456049.4393437,101,11,17.264
1756456049.4393437,101,12,19.118
1756456049.8687441,102,2,101.711
1756456049.869738,102,8,52.337
1756456049.869738,102,9,616.011
1756456049.869738,102,11,16.800
1756456049.869738,102,12,19.785
1756456050.3405256,103,2,99.413
1756456050.3405256,103,8,53.166
1756456050.3405256,103,9,586.864
1756456050.3405256,103,11,16.063
1756456050.3405256,103,12,19.312
1756456050.773514,104,2,95.672
1756456050.773514,104,8,54.982
1756456050.773514,104,9,554.225
1756456050.773514,104,11,16.014
1756456050.773514,104,12,19.239
1756456051.2305865,105,2,96.718
1756456051.2305865,105,8,56.174
1756456051.2305865,105,9,531.629
1756456051.2305865,105,11,14.937
1756456051.2305865,105,12,19.149
1756456051.6161356,106,2,95.585
1756456051.6161356,106,8,59.113
